,name,location,type,adname,address,X,Y
3370,缤罗兰内衣厂,"116.324474,23.288043",yejin,潮南区,溪北工业区,116.324474,23.288043
3371,金美华内衣厂,"116.318911,23.280310",yejin,潮南区,中南路,116.318911,23.28031
3372,荣利纺织厂,"116.378833,23.215848",yejin,潮南区,两英镇古溪乡工业区,116.378833,23.215848
3373,彬艺水草厂,"116.344379,23.288250",yejin,潮南区,华港大道流仙工业区,116.344379,23.28825
3374,金贤电源壳厂,"116.347100,23.273533",yejin,潮南区,溪西大道,116.3471,23.273533
3375,金程床垫厂,"116.387255,23.224300",yejin,潮南区,两英镇后洋村,116.387255,23.2243
3376,厝特水溶纸厂,"116.350128,23.201955",yejin,潮南区,陈沙公路,116.350128,23.201955
3377,胜兴电器厂,"116.390754,23.258418",yejin,潮南区,葫芦市大街西洋综合市场东北侧约170米,116.390754,23.258418
3378,美佳印刷厂,"116.473090,23.207920",yejin,潮南区,胪岗镇胪溪乡工业区工业大道西60号,116.47309,23.20792
3379,汕头市天韵日化有限公司,"116.392853,23.256047",yejin,潮南区,广汕公路美德楼西侧约130米,116.392853,23.256047
3380,陇田高埔寨后南中围冰厂,"116.519537,23.191980",yejin,潮南区,,116.519537,23.19198
3381,汕头市森辉纺织(制线厂),"116.413202,23.242987",yejin,潮南区,峡山街道金凤路震威大厦东北200米,116.413202,23.242987
3382,汕头市潮南区合胜绣品厂,"116.513283,23.162494",yejin,潮南区,陇田镇仙家村大路茆港路口边,116.513283,23.162494
3383,汕头市华实日化有限公司,"116.387168,23.263865",yejin,潮南区,塭美大道曼妮芬工业园西北侧约230米,116.387168,23.263865
3384,万利隆化工,"116.424143,23.258068",yejin,潮南区,广祥路615-623号,116.424143,23.258068
3385,汕头市旭光玻璃有限公司,"116.466777,23.177981",yejin,潮南区,成田镇家美村家一马沟尾工业区,116.466777,23.177981
3386,汕头市奇利芳针织内衣厂,"116.324074,23.295695",yejin,潮南区,陈店镇内新村新光路,116.324074,23.295695
3387,娇倩汕头市增达针织工艺厂,"116.321509,23.288789",yejin,潮南区,西环路吉祥幼儿园西北侧约180米,116.321509,23.288789
3388,深圳市南山区燕梦姿内衣厂,"116.404128,23.249788",yejin,潮南区,峡山街道洋林工业区文昌园二巷17-18号,116.404128,23.249788
3389,广东绿马精细化工有限公司,"116.487390,23.193025",yejin,潮南区,东成路潮南成田客运站西北侧约160米,116.48739,23.193025
3390,汕头市潮南区美尔纸塑彩印厂,"116.381301,23.251791",yejin,潮南区,司马浦靳厝寨美尔纸塑彩印厂,116.381301,23.251791
3391,汕头市潮南区陈店佐仕琪内衣厂,"116.334288,23.296924",yejin,潮南区,陈店镇浮草村向南二街,116.334288,23.296924
3392,蕉岭县文福路亭(旋窑)联营水泥厂,"116.447081,23.265788",yejin,潮南区,长虹路东溪晓升中学西北侧约160米,116.447081,23.265788
3393,汕头市潮南区峡山胡氏工艺制品厂,"116.445688,23.271248",yejin,潮南区,东环路华良大厦北侧约120米,116.445688,23.271248
3394,汕头市潮南区峡山潮侨皮塑制品厂,"116.436507,23.241354",yejin,潮南区,峡山金都小区泗联大潮潮新南路1号,116.436507,23.241354
3395,浙江瑞格印染机械办事处(厂家直销),"116.414061,23.257731",yejin,潮南区,拱桥广华路金苑小区北侧约80米,116.414061,23.257731
3396,汕头市潮南区司马浦永佳旅游用品厂,"116.378649,23.257023",yejin,潮南区,仙港工业区舌桥路南七巷5号,116.378649,23.257023
3397,汕头市潮南区司马浦港隆旅游用品厂,"116.362431,23.244851",yejin,潮南区,司马浦仙港乡新寨工业区,116.362431,23.244851
3398,汕头市司马浦镇仙港东路合兴源塑料制品厂,"116.404894,23.274646",yejin,潮南区,葫芦市大街与仙港东路交叉路口往东约120米,116.404894,23.274646
3399,龙波织业厂,"116.544518,23.151836",yejin,潮南区,G15(沈海高速),116.544518,23.151836
3400,佳业装饰材料,"116.421790,23.248139",yejin,潮南区,峡山街道金光南路25号,116.42179,23.248139
3401,汕头市潮南区峡山源兴服装厂,"116.422266,23.210884",yejin,潮南区,峡山街道上家西南二十二巷19号,116.422266,23.210884
3402,华兴化工,"116.504912,23.182017",yejin,潮南区,陇田镇和惠公路东仙乡路段东里路口边,116.504912,23.182017
3403,龙云化工,"116.366781,23.273499",yejin,潮南区,S14汕湛高速与司马浦北立交交叉口西北180米,116.366781,23.273499
3404,华信塑料模具厂,"116.800688,23.441497",yejin,澄海区,澄海区工业区兴业西2路1号,116.800688,23.441497
3405,广州市东风化工实业有限公司,"116.762726,23.470156",yejin,澄海区,益民路附近,116.762726,23.470156
3406,群腾五金玩具配件厂,"116.724308,23.530894",yejin,澄海区,上华镇上都路湖心工业区,116.724308,23.530894
3407,春满石材加工厂,"116.729374,23.488261",yejin,澄海区,澄海公路澄海实验高级中学东侧约80米,116.729374,23.488261
3408,澄海区新兴石材工艺厂,"116.729907,23.587457",yejin,澄海区,隆都镇宅头路口,116.729907,23.587457
3409,宝华吸塑厂,"116.769512,23.479291",yejin,澄海区,广益街道324国道铭星酒楼后,116.769512,23.479291
3410,启蒙积木有限工司二厂,"116.801054,23.440260",yejin,澄海区,兴业南路莱美工业区南四门东南侧约80米,116.801054,23.44026
3411,澄海上华新兴酒厂,"116.718831,23.491831",yejin,澄海区,上华镇渡头工业区,116.718831,23.491831
3412,彩虹印刷厂,"116.776263,23.460122",yejin,澄海区,凤翔街道东港路一横巷5号,116.776263,23.460122
3413,浩鸿达喷印厂,"116.801923,23.442006",yejin,澄海区,澄海区莱美工业区,116.801923,23.442006
3414,东翔印刷厂,"116.779274,23.467770",yejin,澄海区,东湖大道3巷尾,116.779274,23.46777
3415,欣晖五金厂,"116.818833,23.426633",yejin,澄海区,四合村路下园小学东南侧约100米,116.818833,23.426633
3416,明兴印刷厂,"116.790120,23.448634",yejin,澄海区,秀水路强盛超市北200米,116.79012,23.448634
3417,弘益工艺厂,"116.816876,23.437032",yejin,澄海区,金凤公路兴达工业区,116.816876,23.437032
3418,鸿胜模胚厂,"116.739700,23.483935",yejin,澄海区,X051(澄江路),116.7397,23.483935
3419,鹏发工艺厂,"116.767363,23.487750",yejin,澄海区,华富村塞沟片,116.767363,23.48775
3420,祥辉达模具厂,"116.789787,23.453735",yejin,澄海区,美新大道东21号,116.789787,23.453735
3421,联裕塑料制品厂,"116.799220,23.455161",yejin,澄海区,汕北大道顺兴塑料玩具厂,116.79922,23.455161
3422,林兴塑胶厂,"116.796362,23.461255",yejin,澄海区,安东路与莲河工业区南五路交叉路口往东约50米,116.796362,23.461255
3423,金宏印刷厂,"116.777169,23.492837",yejin,澄海区,莲下镇广源加油站后潮源玩具厂园林二路申通快递最后面路口,116.777169,23.492837
3424,迪玛印刷厂,"116.74296,23.486921",yejin,澄海区,龙田乡龙仙路大路工业区,116.74296,23.486921
3425,雅捷印刷厂,"116.833415,23.467048",yejin,澄海区,莲下镇南湾金鸿公路鸿利工业区,116.833415,23.467048
3426,粤艺彩印厂,"116.785033,23.491699",yejin,澄海区,莲下镇建阳第二工业区,116.785033,23.491699
3427,荣光电镀厂,"116.714917,23.531851",yejin,澄海区,上华镇横陇(鹏发家私对面),116.714917,23.531851
3428,恒丰包装厂,"116.758958,23.520718",yejin,澄海区,莲下镇管陇工业区金奇集团隔壁,116.758958,23.520718
3429,宜丰南金加工厂,"116.769771,23.516880",yejin,澄海区,莲下镇安澄路南侧报警点旁,116.769771,23.51688
3430,景浩印刷厂,"116.761238,23.499599",yejin,澄海区,内隆工业区,116.761238,23.499599
3431,莲上永新酒厂,"116.782405,23.511980",yejin,澄海区,莲上陈厝洋工业区3路9号,116.782405,23.51198
3432,端本工艺厂,"116.781405,23.488172",yejin,澄海区,大坪工业区,116.781405,23.488172
3433,明丰玩具车轮厂,"116.811081,23.486681",yejin,澄海区,S231(莲凤路),116.811081,23.486681
3434,辉达工艺厂,"116.757531,23.521073",yejin,澄海区,莲下镇程洋岗,116.757531,23.521073
3435,莲下辉煌工艺厂,"116.796244,23.498146",yejin,澄海区,槐泽乡敦睦大路5号(古铜色大门),116.796244,23.498146
3436,合兴南金厂,"116.759049,23.519194",yejin,澄海区,东前溪乡寺前工业区,116.759049,23.519194
3437,东泽印刷厂,"116.714297,23.530178",yejin,澄海区,澄海公路与上都路交叉路口西侧,116.714297,23.530178
3438,合兴纸厂,"116.757428,23.532895",yejin,澄海区,莲下镇窖西村窖新路段,116.757428,23.532895
3439,牛蛙工厂,"116.798080,23.528342",yejin,澄海区,莲上镇南徽乡广达造纸厂旁边南发大道左拐第一个路口直走,116.79808,23.528342
3440,骏腾工艺品厂,"116.830709,23.554821",yejin,澄海区,东里镇南畔洲开发区南路9号,116.830709,23.554821
3441,金中发制钉厂,"116.795338,23.530565",yejin,澄海区,G324(福昆线),116.795338,23.530565
3442,建发手袋工艺厂,"116.798954,23.544742",yejin,澄海区,水南北路塘陇幼儿园东北侧约120米,116.798954,23.544742
3443,伟源工艺厂,"116.754147,23.561151",yejin,澄海区,隆都镇前美朱厝,116.754147,23.561151
3444,韩江工艺厂,"116.813490,23.568314",yejin,澄海区,东里镇梅陇洋工业区,116.81349,23.568314
3445,宏俊工艺厂,"116.833142,23.567768",yejin,澄海区,福昆线东里加油站南侧约190米,116.833142,23.567768
3446,乙丁工艺厂,"116.815313,23.568920",yejin,澄海区,东里镇第三中学樟西路旁,116.815313,23.56892
3447,捷鸿五金塑料制品厂,"116.837175,23.554884",yejin,澄海区,东里镇六合路广华基地附近,116.837175,23.554884
3448,建信塑胶制品厂,"116.832353,23.562619",yejin,澄海区,东里镇南社月丁元一区17号,116.832353,23.562619
3449,庆源工艺厂,"116.830431,23.556672",yejin,澄海区,东里镇南畔洲工业区北路20号,116.830431,23.556672
3450,绿牌遮阳网厂,"116.838655,23.580966",yejin,澄海区,G324宝雄汽修厂东北侧,116.838655,23.580966
3451,江南食品厂,"116.810730,23.559109",yejin,澄海区,东里镇石头坑村工业区水尾一号,116.81073,23.559109
3452,澄海莲下管陇工艺厂,"116.766462,23.526687",yejin,澄海区,,116.766462,23.526687
3453,汕头市金霸塑胶制品厂,"116.757385,23.459451",yejin,澄海区,永安路江夏楼(玉亭路)西侧约130米,116.757385,23.459451
3454,汕头市生大彩印厂,"116.745545,23.458987",yejin,澄海区,澄华路与玉潭路交叉路口往东南约280米,116.745545,23.458987
3455,LE sweater原创工厂,"116.764318,23.452894",yejin,澄海区,中兴街建设大厦东侧约130米,116.764318,23.452894
3456,毛衣工厂,"116.764375,23.452228",yejin,澄海区,中山南路建设大厦东南侧约150米,116.764375,23.452228
3457,泽锋PVC吸塑厂,"116.775164,23.450954",yejin,澄海区,池墘下路子博幼儿园东北侧约70米,116.775164,23.450954
3458,斌煌五金制品厂,"116.734505,23.472731",yejin,澄海区,玉亭路与南田路交叉口西北340米,116.734505,23.472731
3459,晟辉达注塑厂,"116.808021,23.434293",yejin,澄海区,凤翔街道洲畔大山沟,116.808021,23.434293
3460,少杰模具加工厂,"116.738068,23.483142",yejin,澄海区,锦利超市西北100米(澄江路北),116.738068,23.483142
3461,盈恒片材厂,"116.794286,23.446853",yejin,澄海区,凤翔街道白沙蔬菜原种研究所内第四育种支队北面(奇乐多隔壁),116.794286,23.446853
3462,普顺五金厂,"116.777594,23.456858",yejin,澄海区,东港路2号,116.777594,23.456858
3463,九五安邦,"116.774154,23.475477",yejin,澄海区,美新西一路超智星大厦西侧约150米,116.774154,23.475477
3464,华顺吸塑厂,"116.794921,23.442297",yejin,澄海区,S336(莱美路),116.794921,23.442297
3465,泽锦达塑胶制品厂,"116.799899,23.440822",yejin,澄海区,兴业南路莱美工业区南四门西侧约60米,116.799899,23.440822
3466,福岗模具加工厂,"116.787711,23.456821",yejin,澄海区,凤新一路湖兴2路西3号,116.787711,23.456821
3467,裕鑫二厂,"116.821600,23.434748",yejin,澄海区,S336(汕头市裕鑫科教玩具实业有限公司),116.8216,23.434748
3468,澄海东阳牙箱厂,"116.753522,23.493015",yejin,澄海区,登峰路登峰公寓西北侧约210米,116.753522,23.493015
3469,攀佳胶带厂,"116.767985,23.476892",yejin,澄海区,汕汾路益泰园东侧约70米,116.767985,23.476892
3470,宝美印刷厂,"116.814794,23.435648",yejin,澄海区,539国道与金鸿公路交叉口东260米,116.814794,23.435648
3471,广益路彬彬热切布料厂,"116.751142,23.486932",yejin,澄海区,龙峰路(澄海区国驰货运配载中心西侧约160米),116.751142,23.486932
3472,昊月纸塑玩具包装厂,"116.744332,23.488226",yejin,澄海区,广益街道龙田乡龙仙路5横8号,116.744332,23.488226
3473,达成美吸塑厂,"116.798785,23.458221",yejin,澄海区,凤新二路中心路北16巷7号,116.798785,23.458221
3474,汕头市澄海区荣裕工艺厂,"116.733467,23.473165",yejin,澄海区,澄华工业区源通工业园大门往里左侧大楼4楼,116.733467,23.473165
3475,汕头市金丰利工艺厂,"116.740727,23.580319",yejin,澄海区,云路乡道,116.740727,23.580319
3476,联盛真空电镀厂,"116.802378,23.541445",yejin,澄海区,水南路口公路西侧,116.802378,23.541445
3477,珠海市中艺坊家俱厂,"116.830039,23.563705",yejin,澄海区,东里镇新陇樟西路金桐焑茶酒对面,116.830039,23.563705
3478,汕头市恒信转印材料厂,"116.822395,23.535288",yejin,澄海区,凤东路,116.822395,23.535288
3479,晶鑫五金塑料厂,"116.820278,23.532953",yejin,澄海区,溪南镇银东工业区凤东三路东侧,116.820278,23.532953
3480,隆兴泡沫厂,"116.807087,23.577094",yejin,澄海区,东铁路璞玉幼儿园东北侧约100米,116.807087,23.577094
3481,毅扬家用电器厂,"116.821909,23.574867",yejin,澄海区,樟西路21号,116.821909,23.574867
3482,猛跃五金制品厂,"116.821334,23.574620",yejin,澄海区,樟西路树础幼儿园西侧约210米,116.821334,23.57462
3483,龙彬激光切割厂,"116.736949,23.569374",yejin,澄海区,G15(沈海高速),116.736949,23.569374
3484,狮山钢结构厂,"116.813410,23.552553",yejin,澄海区,福昆线与联青路交叉路口往北约270米,116.81341,23.552553
3485,溪南旧粮厂,"116.813581,23.553415",yejin,澄海区,溪南大新狮山4号,116.813581,23.553415
3486,凤凰乌岽天泉酒厂,"116.836582,23.579498",yejin,澄海区,,116.836582,23.579498
3487,满盛食品厂,"116.784188,23.570512",yejin,澄海区,隆都镇东山村木莉片,116.784188,23.570512
3488,腾达美服装厂,"116.814308,23.551018",yejin,澄海区,溪南镇南砂乡联青路北15巷2号,116.814308,23.551018
3489,皇涛五金塑料制品厂,"116.824083,23.581875",yejin,澄海区,539国道与樟西路交叉口北400米,116.824083,23.581875
3490,沛丰注塑厂,"116.783973,23.563799",yejin,澄海区,055县道南50米,116.783973,23.563799
3491,东里先锋五金厂,"116.817117,23.569936",yejin,澄海区,东里镇塘西工业区南片区14号,116.817117,23.569936
3492,立超食品厂,"116.785726,23.569206",yejin,澄海区,隆都镇东山村,116.785726,23.569206
3493,迪鸿泡沫厂,"116.853684,23.590558",yejin,澄海区,鸿四大道,116.853684,23.590558
3494,海帆五金塑料制品厂,"116.835089,23.563162",yejin,澄海区,东里镇南社月丁元工业区三区3号,116.835089,23.563162
3495,新佳工艺厂,"116.835705,23.577473",yejin,澄海区,G324(福昆线),116.835705,23.577473
3496,529五金制品厂,"116.842352,23.582737",yejin,澄海区,福昆线,116.842352,23.582737
3497,颜彩塑胶颜料色母厂,"116.796605,23.578219",yejin,澄海区,汕头市澄海区莲华镇东铁路中段(莲华中学旁),116.796605,23.578219
3498,嘉耐特五金塑料制品厂,"116.832705,23.562959",yejin,澄海区,东里镇南社村月丁元工业区第一区18号,116.832705,23.562959
3499,汕头市华联化工有限公司,"116.749453,23.459219",yejin,澄海区,下窖五里亭工业区,116.749453,23.459219
3500,荣喜一肉制品厂,"116.732141,23.468816",yejin,澄海区,澄华路与文华南路交叉口东北150米处,116.732141,23.468816
3501,裕源印刷厂,"116.722490,23.486618",yejin,澄海区,X051(澄海公路),116.72249,23.486618
3502,汕头市澄海区恒骏塑胶制品厂,"116.781766,23.446073",yejin,澄海区,凤新一路与莱美路交界桥南侧,116.781766,23.446073
3503,众鑫隆自动机厂,"116.812481,23.441014",yejin,澄海区,凤翔街道洲畔社区高茂坝凤翔路旁,116.812481,23.441014
3504,丹艺彩绘厂,"116.821265,23.476028",yejin,澄海区,金成路海后综合市场东侧约270米,116.821265,23.476028
3505,玖壹塑胶制品厂,"116.789564,23.477982",yejin,澄海区,延德路,116.789564,23.477982
3506,钰煌玩具一厂,"116.781306,23.484938",yejin,澄海区,莲下镇蔡寮槐南工业道欣悦购物附近,116.781306,23.484938
3507,雄腾印刷厂,"116.768340,23.520172",yejin,澄海区,莲下镇银溪村莲南工业区,116.76834,23.520172
3508,荣中塑料厂,"116.820617,23.475221",yejin,澄海区,金成路海后综合市场东侧约210米,116.820617,23.475221
3509,欢乐迪玩具,"116.734156,23.580679",yejin,澄海区,龙都镇下北村云路乡道(321省道东90米左右),116.734156,23.580679
3510,鸿嘉摩托车配件厂,"116.802603,23.571842",yejin,澄海区,莲华镇隆南村草洋仔,116.802603,23.571842
3511,陈业塑胶制品厂,"116.771435,23.572175",yejin,澄海区,潮汕环线高速(上西小学东北侧约50米),116.771435,23.572175
3512,莲东五金厂,"116.810161,23.585299",yejin,澄海区,东浦村,116.810161,23.585299
3513,汕头市澄海区盛发毛料厂,"116.733728,23.465673",yejin,澄海区,兴业路10号,116.733728,23.465673
3514,汕头市澄海区松达印刷厂,"116.762351,23.476954",yejin,澄海区,阜安路宜嘉名都西侧约30米,116.762351,23.476954
3515,老鲁数控凸轮车床加工厂,"116.813204,23.569190",yejin,澄海区,东铁路与文化路交叉口北180米,116.813204,23.56919
3516,汕头市澄海区莲下乐桦彩印厂,"116.779503,23.503078",yejin,澄海区,莲下镇南洋工业城斜对面涂角场内,116.779503,23.503078
3517,汕头市澄海区培淇服装厂,"116.814158,23.569600",yejin,澄海区,樟隆路东里镇第三中学北侧约120米,116.814158,23.5696
3518,澄海区溪南工业区锦浩薄膜厂,"116.794979,23.533306",yejin,澄海区,溪南镇工业区清香阁隔壁,116.794979,23.533306
3519,辉宏模具厂(牙箱模包注模),"116.789785,23.454497",yejin,澄海区,凤新二路与凤业一路交叉路口往西北约210米,116.789785,23.454497
3520,汕头市澄海区雄胜达吸塑厂,"116.788960,23.491420",yejin,澄海区,莲下镇建阳大海门工业区第一大道松珍幼儿园隔壁,116.78896,23.49142
3521,汕头市澄海区鸿兴塑胶新厂,"116.846113,23.584220",yejin,澄海区,G324(福昆线),116.846113,23.58422
3522,汕头市澄海区昱利昌冷冻厂,"116.864894,23.605472",yejin,澄海区,福昆线利群兴北侧约230米,116.864894,23.605472
3523,汕头市澄海区联发磨光复膜厂,"116.775803,23.504581",yejin,澄海区,莲下镇李厝宫内州工业区9号,116.775803,23.504581
3524,汕头市澄海区生机盛橡胶制品厂,"116.723877,23.589435",yejin,澄海区,林盛大道澄海上北小学北侧约50米,116.723877,23.589435
3525,汕头市澄海区金美佳铸造厂,"116.834480,23.566077",yejin,澄海区,东里镇官埕工业区6-7号,116.83448,23.566077
3526,汕头市澄海区宝森纸品包装厂,"116.718092,23.494211",yejin,澄海区,上华镇渡头村,116.718092,23.494211
3527,汕头市澄海区派英服装工艺厂,"116.738764,23.562156",yejin,澄海区,231省道与G15沈海高速出口交叉口南160米,116.738764,23.562156
3528,广东胜雄玩具实业有限公司(分厂),"116.734948,23.469447",yejin,澄海区,G15(沈海高速),116.734948,23.469447
3529,鸿基电子玩具加工厂,"116.713083,23.535973",yejin,澄海区,上华镇凤岭大道南,116.713083,23.535973
3530,汕头市澄海区东里东发金属轧延厂,"116.835068,23.556031",yejin,澄海区,六合路与南和路交叉路口往东北约200米,116.835068,23.556031
3531,岭海中小微企业创业园通用厂房,"116.843050,23.432169",yejin,澄海区,清平路与海源路交叉口西40米,116.84305,23.432169
3532,铭兴,"116.774037,23.474830",yejin,澄海区,振兴路美新区19巷30号,116.774037,23.47483
3533,澄海区坝头荣福工业区金炬压铸厂,"116.821142,23.433936",yejin,澄海区,539国道与601乡道交叉口东北240米,116.821142,23.433936
3534,汕头市新宜制罐设备有限公司一厂,"116.783857,23.487299",yejin,澄海区,S231(莲凤路),116.783857,23.487299
3535,汕头市澄海区东里彩霓包装印刷厂,"116.819012,23.568847",yejin,澄海区,支渠路塘西学校北侧约60米,116.819012,23.568847
3536,汕头市澄海区凤翔信宁建青五金配件厂,"116.792716,23.458661",yejin,澄海区,信兴四马路十一直巷9号,116.792716,23.458661
3537,汕头市澄海区莲河路北7巷澄海区永发工艺厂,"116.797181,23.461985",yejin,澄海区,莲河路78号,116.797181,23.461985
3538,澄海市莲上镇宏发塑胶厂,"116.788970,23.518810",yejin,澄海区,福昆线涂城蔬菜批发市场西南侧约130米,116.78897,23.51881
3539,汕头市金铎塑胶化工有限公司(隆都镇人民政府东北),"116.733205,23.579958",yejin,澄海区,S231与云路乡道交叉路口西南侧,116.733205,23.579958
3540,广东省汕头市澄海区莲下镇渡亭村豪艺制袋厂,"116.789033,23.481030",yejin,澄海区,莲东一路与莲鸿路交叉路口往东约230米,116.789033,23.48103
3541,宝妮日化公司,"116.753121,23.45997",yejin,澄海区,上埭工业区,116.753121,23.45997
3542,云澳五金厂,"117.111828,23.400530",yejin,南澳县,云青公路荖园全球通希望小学南侧约150米,117.111828,23.40053
3543,升华园,"116.726693,23.388433",nonglin,龙湖区,紫虹南街与紫虹西街交叉口南20米,116.726693,23.388433
3544,才标鱼场,"116.709872,23.425200",nonglin,龙湖区,兴安路万裕金鱼养殖基地c4,116.709872,23.4252
3545,小程园艺,"116.751265,23.366279",nonglin,龙湖区,金砂东路丰华花园东北侧,116.751265,23.366279
3546,大伟农场,"116.723599,23.363889",nonglin,龙湖区,丹霞庄中区24栋,116.723599,23.363889
3547,龙盛印刷,"116.717772,23.376479",nonglin,龙湖区,龙湖工业区E1栋1层,116.717772,23.376479
3548,阿尾鱼苗场,"116.783444,23.359922",nonglin,龙湖区,中山东路,116.783444,23.359922
3549,五常市绿洲米业有限公司,"116.723650,23.425999",nonglin,龙湖区,泰山北路(汕头粤东粮食交易批发市场东侧),116.72365,23.425999
3550,阳光牧场,"116.721038,23.361443",nonglin,龙湖区,长平路98号群光广场F3,116.721038,23.361443
3551,外砂狮头鹅种鹅场,"116.762719,23.443194",nonglin,龙湖区,662乡道附近,116.762719,23.443194
3552,和易养殖场,"116.703420,23.406662",nonglin,龙湖区,欧下码头向北120米,116.70342,23.406662
3553,毅轩花木场,"116.751569,23.366357",nonglin,龙湖区,金砂东路丰华花园东侧约40米,116.751569,23.366357
3554,叶子农业科普园,"116.769354,23.380577",nonglin,龙湖区,,116.769354,23.380577
3555,老洪园林,"116.764814,23.370618",nonglin,龙湖区,金砂东路金津桥旁四季春花市大门往里56米,116.764814,23.370618
3556,韩江锦鲤养殖场,"116.709291,23.424656",nonglin,龙湖区,南安街与龟桥南路交叉口西北100米,116.709291,23.424656
3557,森野星空牧场,"116.773170,23.386388",nonglin,龙湖区,新海桑葚园,116.77317,23.386388
3558,启韵园林,"116.764946,23.371643",nonglin,龙湖区,金砂东路辅路与404乡道交叉口西约140米,116.764946,23.371643
3559,润兴园生态农业,"116.730518,23.437426",nonglin,龙湖区,溪西村,116.730518,23.437426
3560,波波幸福农场,"116.771820,23.388163",nonglin,龙湖区,津东路路侧,116.77182,23.388163
3561,华记蔬菜基地,"116.787959,23.378861",nonglin,龙湖区,新海街道十一合村太湖路东南一路2号,116.787959,23.378861
3562,庄盛丰农园,"116.778009,23.421641",nonglin,龙湖区,新溪镇北中村田片沙路上下,116.778009,23.421641
3563,立农立耕文化,"116.724344,23.439153",nonglin,龙湖区,渔五路与铁洲防汛路交叉口西240米,116.724344,23.439153
3564,曦农庄,"116.730511,23.437441",nonglin,龙湖区,铁洲防汛路与乐裕街交叉口东南400米,116.730511,23.437441
3565,物元农场,"116.747348,23.355938",nonglin,龙湖区,乐业街龙光·尚海阳光,116.747348,23.355938
3566,周湖茶场,"116.739303,23.371105",nonglin,龙湖区,广寿街华丽家园西南侧约130米,116.739303,23.371105
3567,绿韵园艺,"116.764743,23.354618",nonglin,龙湖区,永安永南中街与永安汕充公路交叉口向北100米绿韵园艺,116.764743,23.354618
3568,新溪镇莲子种植基地,"116.795886,23.39972",nonglin,龙湖区,金鸿大道,116.795886,23.39972
3569,得平养殖场,"116.794989,23.401292",nonglin,龙湖区,津东路与金鸿公路交叉口西南320米,116.794989,23.401292
3570,汕头市盈嘉种养专业合作社,"116.771587,23.380397",nonglin,龙湖区,新兴路68号,116.771587,23.380397
3571,盛猛种植农民专业合作社,"116.801457,23.392108",nonglin,龙湖区,大兴村中心路南15巷7号,116.801457,23.392108
3572,汕头市老洪园林绿化有限公司(花城店),"116.728040,23.395670",nonglin,龙湖区,嵩山北路汕头花城花城路33号,116.72804,23.39567
3573,博雅居农场,"116.743062,23.440652",nonglin,龙湖区,迎宾北路凤窖华侨学校北侧约70米,116.743062,23.440652
3574,汕头市龙湖区大衙蔬菜种养专业合作社,"116.716747,23.457684",nonglin,龙湖区,德泽路,116.716747,23.457684
3575,利来园艺,"116.764683,23.371816",nonglin,龙湖区,金砂东路金津桥北侧(香域水岸附近),116.764683,23.371816
3576,香域花木场,"116.765582,23.372838",nonglin,龙湖区,沈海高速与金砂东路交叉路口往东北约250米,116.765582,23.372838
3577,汕头高信花木苗圃基地,"116.734938,23.357304",nonglin,龙湖区,金涛街汕头市金涛小学东南侧约70米,116.734938,23.357304
3578,锦艺花木场,"116.765915,23.372136",nonglin,龙湖区,金砂东路香域水岸3号门旁,116.765915,23.372136
3579,汕头市龙湖区外砂五香溪家禽养殖专业合作社养殖场,"116.790015,23.428566",nonglin,龙湖区,外砂五香溪,116.790015,23.428566
3580,本港海鲜水产,"116.597032,23.320857",nonglin,金平区,东方街道浔洄,116.597032,23.320857
3581,森态园艺,"116.678938,23.377846",nonglin,金平区,大学路吉祥工业区,116.678938,23.377846
3582,码头花木场,"116.698141,23.397446",nonglin,金平区,护堤路大路村北侧约90米,116.698141,23.397446
3583,天港种植园,"116.626578,23.373267",nonglin,金平区,天港中路,116.626578,23.373267
3584,滨利水产养殖有限公司,"116.678191,23.422177",nonglin,金平区,青年路与月津路交叉路口往西北约250米,116.678191,23.422177
3585,茂诚花木园(第三分场),"116.591799,23.436134",nonglin,金平区,,116.591799,23.436134
3586,信自然五谷杂粮种植基地,"116.690707,23.401228",nonglin,金平区,马西中路38号新洲工业园1幢,116.690707,23.401228
3587,金窖家庭农场,"116.694677,23.412576",nonglin,金平区,赤窖大道老柑园厝,116.694677,23.412576
3588,绿康花木培植基地,"116.683136,23.412466",nonglin,金平区,揭东路与揭阳路交叉口北200米,116.683136,23.412466
3589,老林果园,"116.620070,23.374552",nonglin,金平区,071县道与天港南路交叉口东南40米,116.62007,23.374552
3590,番石榴园,"116.619116,23.378762",nonglin,金平区,071县道东50米,116.619116,23.378762
3591,汕头市园林管理处鮀岛苗圃场,"116.683428,23.429944",nonglin,金平区,青年路沟南山沟农庄前面,116.683428,23.429944
3592,中海度假村幸福农场,"116.688368,23.229816",nonglin,濠江区,中海·龙虎滩北,116.688368,23.229816
3593,达濠番茄种植基地,"116.700537,23.264556",nonglin,濠江区,泰和食品旁,116.700537,23.264556
3594,温室育苗场,"116.652934,23.288816",nonglin,濠江区,河浦大道中段南侧丹樱生态园内,116.652934,23.288816
3595,澳士兰生态观光牧场,"116.659348,23.252270",nonglin,濠江区,河浦大道国土局濠江区国土局西侧,116.659348,23.25227
3596,广澳虾场,"116.809728,23.236815",nonglin,濠江区,,116.809728,23.236815
3597,健信农场,"116.690318,23.285238",nonglin,濠江区,莘湖路与湖海路交叉口西500米,116.690318,23.285238
