ID,name,location,type,adname,address,X,Y
564,宏滨门窗厂,"116.398980,23.292083",购物服务;家居建材市场;建材五金市场|公司企业;工厂;工厂,潮阳区,铜盂镇市上村,116.39898,23.292083
565,金润全屋定制智造中心,"116.579054,23.249329",公司企业;工厂;工厂,潮阳区,古帅路口法源寺住前200米灿盛车行内,116.579054,23.249329
566,维柏盛全屋定制厂,"116.395622,23.371066",公司企业;工厂;工厂,潮阳区,谷饶镇沟南工业区,116.395622,23.371066
567,丹阳不锈门窗厂,"116.612301,23.251455",公司企业;工厂;工厂,潮阳区,新华大道南50米,116.612301,23.251455
568,和平录音带厂,"116.483560,23.266113",公司企业;工厂;工厂,潮阳区,324国道与237省道交叉口西120米,116.48356,23.266113
569,彤影姿针织内衣厂,"116.410073,23.360464",公司企业;工厂;工厂,潮阳区,谷饶镇上堡惠民路北园区6巷108号,116.410073,23.360464
570,曼娜内衣有限公司,"116.425942,23.327372",公司企业;工厂;工厂,潮阳区,谷贵路东200米,116.425942,23.327372
571,金裕制衣,"116.549135,23.244527",公司企业;工厂;工厂,潮阳区,金浦三堡西环三路,116.549135,23.244527
572,伟宏电子,"116.428595,23.352382",公司企业;工厂;工厂,潮阳区,头埔村,116.428595,23.352382
573,泉塘钢筋制作,"116.495369,23.404329",公司企业;工厂;工厂,潮阳区,西胪镇泉塘村,116.495369,23.404329
574,汕头电视机厂,"116.608298,23.264842",科教文化服务;传媒机构;电视台|公司企业;工厂;工厂,潮阳区,公园路23号,116.608298,23.264842
575,升龙石板材瓷砖加工场,"116.443566,23.451893",公司企业;工厂;工厂,潮阳区,,116.443566,23.451893
576,金诚花边,"116.419827,23.353068",公司企业;工厂;工厂,潮阳区,谷饶镇饶中路206号,116.419827,23.353068
577,永泽泰针织,"116.383216,23.350061",公司企业;工厂;工厂,潮阳区,谷贵路47号附近,116.383216,23.350061
578,汕头市时威针织胸围厂,"116.419670,23.359387",公司企业;工厂;工厂,潮阳区,有源路附近,116.41967,23.359387
579,松豪针织加工厂,"116.465097,23.330982",公司企业;工厂;工厂,潮阳区,金钱社附近,116.465097,23.330982
580,梦暖馨针织内衣厂,"116.449460,23.291147",公司企业;工厂;工厂,潮阳区,铜盂兴富东路草美路段,116.44946,23.291147
581,可莉娜无痕内衣,"116.427163,23.389267",公司企业;工厂;工厂,潮阳区,谷金路,116.427163,23.389267
582,宜群之秀内衣厂,"116.429442,23.317209",公司企业;工厂;工厂,潮阳区,铜盂镇深坽老公路,116.429442,23.317209
583,鑫佳内衣,"116.429825,23.377642",公司企业;工厂;工厂,潮阳区,工业园区,116.429825,23.377642
584,汕头裕昌实业有限公司,"116.631687,23.245606",公司企业;工厂;工厂,潮阳区,环市东路,116.631687,23.245606
585,百川内衣,"116.392074,23.353143",公司企业;工厂;工厂,潮阳区,谷饶镇东明洪和公路永泰缤纷城隔壁,116.392074,23.353143
586,百舒丽内衣厂,"116.382047,23.351420",公司企业;工厂;工厂,潮阳区,联堤上洋工业区四路,116.382047,23.35142
587,俊盛发时尚内衣厂,"116.388491,23.349576",公司企业;工厂;工厂,潮阳区,山力村,116.388491,23.349576
588,玉梅针织厂,"116.377711,23.340608",公司企业;工厂;工厂,潮阳区,贵屿镇南阳东洋布局九巷6号,116.377711,23.340608
589,晋兴针织厂,"116.421539,23.353377",公司企业;工厂;工厂,潮阳区,泰长街豪派酒店东南侧约210米,116.421539,23.353377
590,帝马文具,"116.469613,23.241762",公司企业;工厂;工厂|公司企业;公司;公司,潮阳区,紫南路,116.469613,23.241762
591,羽驰制衣,"116.477362,23.238954",公司企业;工厂;工厂,潮阳区,和平镇老和惠路塘围路口,116.477362,23.238954
592,金利盛供应链,"116.424798,23.340016",公司企业;工厂;工厂,潮阳区,谷饶镇华光村创大东路,116.424798,23.340016
593,琪艳芬内衣厂,"116.422817,23.328421",公司企业;工厂;工厂,潮阳区,兴富路,116.422817,23.328421
594,立诚发织造,"116.413428,23.358588",公司企业;工厂;工厂,潮阳区,谷饶镇惠民路北园区六巷53号,116.413428,23.358588
595,朝福内衣厂,"116.381096,23.349915",公司企业;工厂;工厂,潮阳区,贵谷公路与联堤上洋工业区六路交叉口西北约80米,116.381096,23.349915
596,汕头市宝织娜服装厂,"116.381123,23.343707",公司企业;工厂;工厂,潮阳区,贵屿镇乌沙工业区,116.381123,23.343707
597,顺达石材,"116.611264,23.245416",公司企业;工厂;工厂,潮阳区,潮海路合兴家居实木体验馆北侧约40米,116.611264,23.245416
598,卡迪雅服饰厂,"116.503386,23.261037",公司企业;工厂;工厂,潮阳区,324国道南100米,116.503386,23.261037
599,恒泰音像磁带厂,"116.479254,23.257229",公司企业;工厂;工厂,潮阳区,和平镇新大桥边3号厂房,116.479254,23.257229
600,昌盛水塔厂,"116.459990,23.285974",公司企业;工厂;工厂,潮阳区,和平镇临昆上堡772号,116.45999,23.285974
601,安彤针织内衣厂,"116.413710,23.358428",公司企业;工厂;工厂,潮阳区,谷饶镇恵民路北二巷,116.41371,23.358428
602,龙泉文胸厂,"116.431717,23.329054",公司企业;工厂;工厂,潮阳区,谷饶大坑村英平路5号,116.431717,23.329054
603,华通内衣厂,"116.422383,23.362502",公司企业;工厂;工厂,潮阳区,谷饶镇官田四片佳美染厂后面,116.422383,23.362502
604,七彩飞霞文胸厂,"116.432379,23.316075",公司企业;工厂;工厂,潮阳区,铜盂镇金德实验学校斜对面泰城实业内5楼,116.432379,23.316075
605,谷饶魔玲珑针织内衣厂,"116.402489,23.353143",公司企业;工厂;工厂,潮阳区,谷饶镇茂二工业区魔玲珑针织内衣厂,116.402489,23.353143
606,汕头市心姿诺内衣厂,"116.400917,23.339236",公司企业;工厂;工厂,潮阳区,茂兴电商园D区d165-166,116.400917,23.339236
607,杰克凯电子厂,"116.413243,23.370673",公司企业;工厂;工厂,潮阳区,谷饶镇仙波村维也纳酒店后与新光交界处,116.413243,23.370673
608,双马利织带厂,"116.423499,23.390985",公司企业;工厂;工厂,潮阳区,谷金路石光小学南侧约140米,116.423499,23.390985
609,佩蕾莎内衣厂,"116.420143,23.362093",公司企业;工厂;工厂,潮阳区,谷饶镇官田村松阳路中段,116.420143,23.362093
610,大裕丙纶,"116.489487,23.263779",公司企业;工厂;工厂,潮阳区,和平镇,116.489487,23.263779
611,汕头市成兴针织内衣厂,"116.384958,23.349929",公司企业;工厂;工厂,潮阳区,贵屿镇山力学校前路西十一街14号,116.384958,23.349929
612,希天娜针织内衣厂,"116.366588,23.334697",公司企业;工厂;工厂,潮阳区,南阳乡联提下洋东六路公路边,116.366588,23.334697
613,雅欣倩针织内衣厂,"116.368944,23.338148",公司企业;工厂;工厂,潮阳区,059县道与联堤下洋新兴区西一路交叉口东北100米,116.368944,23.338148
614,欣发针织内衣厂,"116.383512,23.351439",公司企业;工厂;工厂,潮阳区,贵谷公路北100米,116.383512,23.351439
615,鹏业织造内衣厂,"116.383442,23.349625",公司企业;工厂;工厂,潮阳区,贵屿镇贵谷公路东洋工业区A区八路一横路,116.383442,23.349625
616,睿盛泰针织内衣厂,"116.380333,23.344845",公司企业;工厂;工厂,潮阳区,贵屿镇东洋工业区百利安后三街,116.380333,23.344845
617,永兴彩印包装,"116.579041,23.251956",公司企业;工厂;工厂,潮阳区,城西西路,116.579041,23.251956
618,恒顺电子厂,"116.609492,23.275560",公司企业;工厂;工厂,潮阳区,棉北工业区樱绮丽内衣厂,116.609492,23.27556
619,索科镭雕,"116.393088,23.371262",公司企业;工厂;工厂,潮阳区,谷饶沟南工业区,116.393088,23.371262
620,汕头市雅雅红木厂,"116.630669,23.247182",公司企业;工厂;工厂,潮阳区,城东大道,116.630669,23.247182
621,万盛兴厂房,"116.627621,23.245320",公司企业;工厂;工厂,潮阳区,东岩路中段汕头市坚丽金属制品有限公司后门,116.627621,23.24532
622,凯利源玩具厂,"116.609400,23.275335",公司企业;工厂;工厂,潮阳区,工业区二路与城北五路交叉口南200米,116.6094,23.275335
623,华鑫电子厂,"116.608666,23.273191",公司企业;工厂;工厂,潮阳区,外经工业村西幢第2层(云中饭店楚韵分店)向北8米,116.608666,23.273191
624,长荣机械厂,"116.614843,23.242783",公司企业;工厂;工厂,潮阳区,城南街道沧州工业区15幢,116.614843,23.242783
625,行星针织内衣厂,"116.381795,23.351002",公司企业;工厂;工厂,潮阳区,贵屿联堤工业区五路,116.381795,23.351002
626,丹妮内衣厂,"116.530274,23.350508",公司企业;工厂;工厂,潮阳区,中田路与潮揭路交叉口西南480米,116.530274,23.350508
627,古莱艳内衣,"116.554374,23.253759",公司企业;工厂;工厂,潮阳区,金浦街道南门村农场中西直路30号,116.554374,23.253759
628,潮锋电动门厂,"116.590005,23.258516",公司企业;工厂;工厂,潮阳区,棉西路与城西二路交叉口东北80米,116.590005,23.258516
629,汕头市阳华木制品厂,"116.611450,23.246966",公司企业;工厂;工厂,潮阳区,棉城沧州工业区,116.61145,23.246966
630,玮泰电子厂,"116.608582,23.275383",公司企业;工厂;工厂,潮阳区,平北工业区8号,116.608582,23.275383
631,万吉美坐垫厂,"116.555488,23.255401",公司企业;工厂;工厂,潮阳区,金浦街道南门村广汕公路南52号,116.555488,23.255401
632,涛仔肩带加工厂,"116.504525,23.385622",公司企业;工厂;工厂,潮阳区,西胪镇西二村池内十直巷4号,116.504525,23.385622
633,鸿兴石材,"116.492769,23.410317",公司企业;工厂;工厂,潮阳区,揭海公路,116.492769,23.410317
634,北铺文胸厂,"116.501461,23.385388",公司企业;工厂;工厂,潮阳区,潮揭路与西兴路交叉口北280米,116.501461,23.385388
635,星都文具厂,"116.536084,23.253685",公司企业;工厂;工厂,潮阳区,沟西新路,116.536084,23.253685
636,阿尾无痕内衣厂,"116.499639,23.417076",公司企业;工厂;工厂,潮阳区,,116.499639,23.417076
637,添胜纸品厂,"116.523479,23.256614",公司企业;工厂;工厂,潮阳区,林八港路与奉姑大路交叉口东南80米,116.523479,23.256614
638,新宏远纸品厂,"116.520691,23.253753",公司企业;工厂;工厂,潮阳区,奉姑大路与林八港路交叉口西南440米,116.520691,23.253753
639,和升车厢厂,"116.507580,23.264376",公司企业;工厂;工厂,潮阳区,中英文学校隔壁路口(星辉造纸厂隔壁),116.50758,23.264376
640,雷沃日化厂,"116.506369,23.263239",公司企业;工厂;工厂,潮阳区,和平镇新世纪中英文右侧大路500m,116.506369,23.263239
641,汕头市大洋文具厂,"116.473855,23.258226",公司企业;工厂;工厂,潮阳区,和平镇和英新区英中路128号,116.473855,23.258226
642,腾辉发模模杯内衣厂,"116.473343,23.257879",公司企业;工厂;工厂,潮阳区,和平镇英西港新村7层,116.473343,23.257879
643,南佳针织厂,"116.459904,23.288259",公司企业;工厂;工厂,潮阳区,和平镇,116.459904,23.288259
644,雅阁兰床垫厂,"116.481113,23.428263",公司企业;工厂;工厂,潮阳区,潮阳第四中学边,116.481113,23.428263
645,弘腾淘宝纸箱厂,"116.504226,23.215688",公司企业;工厂;工厂,潮阳区,半港金港创业园,116.504226,23.215688
646,汕头市金泽化妆品厂,"116.476195,23.248319",公司企业;工厂;工厂,潮阳区,和平镇紫中路78号,116.476195,23.248319
647,广隆服装厂,"116.539578,23.241947",公司企业;工厂;工厂,潮阳区,金浦街道梅东村草放路,116.539578,23.241947
648,武盛纸箱厂,"116.525847,23.258343",公司企业;工厂;工厂,潮阳区,324国道与奉姑大路交叉口东南240米,116.525847,23.258343
649,金轮文具厂,"116.470049,23.245359",公司企业;工厂;工厂,潮阳区,和平国税局对面豪门公寓后面,116.470049,23.245359
650,雅家居全屋定制厂,"116.445348,23.300365",公司企业;工厂;工厂,潮阳区,铜盂镇桶盘村雅家居全屋定制厂,116.445348,23.300365
651,伊之美内衣针织厂,"116.436704,23.386432",公司企业;工厂;工厂,潮阳区,埔谷线与深洋大道(东)交叉口东北180米,116.436704,23.386432
652,润格森针织内衣厂,"116.437234,23.308946",公司企业;工厂;工厂,潮阳区,铜盂镇河陇村二片新公路下,116.437234,23.308946
653,莱欧内衣厂,"116.437280,23.386398",公司企业;工厂;工厂,潮阳区,谷饶镇径脚路北区九巷1号,116.43728,23.386398
654,金钏堂灯艺,"116.624466,23.213666",公司企业;工厂;工厂,潮阳区,海门高速出入路口向右300米(边防派出所)隔壁,116.624466,23.213666
655,邦贤模具厂,"116.628752,23.207732",公司企业;工厂;工厂,潮阳区,海门镇北门星湖工业区,116.628752,23.207732
656,后园文具厂,"116.652341,23.196632",公司企业;工厂;工厂,潮阳区,海门镇洪洞后园老区25号,116.652341,23.196632
657,奥黛夫人服饰厂,"116.436120,23.388562",公司企业;工厂;工厂,潮阳区,谷饶镇深洋工业区德财路中段,116.43612,23.388562
658,活力萌娜针织内衣厂,"116.435242,23.333877",公司企业;工厂;工厂,潮阳区,谷饶镇大坑村东门三区二十一巷8号,116.435242,23.333877
659,今尚莱针织内衣厂,"116.431998,23.340887",公司企业;工厂;工厂,潮阳区,谷饶镇大坑三合二区二巷15号,116.431998,23.340887
660,豪兴发内衣针织厂,"116.435568,23.311627",公司企业;工厂;工厂,潮阳区,河陇一片路口公路向下50米,116.435568,23.311627
661,华杰内衣厂,"116.431488,23.329367",公司企业;工厂;工厂,潮阳区,谷饶镇龙泉文胸厂后面,116.431488,23.329367
662,俏慕丝针织内衣厂,"116.433058,23.331767",公司企业;工厂;工厂,潮阳区,谷饶镇大坑村合丰路,116.433058,23.331767
663,锦鸿纸业,"116.537513,23.257069",公司企业;工厂;工厂,潮阳区,金浦街道梅园路,116.537513,23.257069
664,欣可盈内衣厂,"116.431530,23.329617",公司企业;工厂;工厂,潮阳区,,116.43153,23.329617
665,昌达工厂,"116.473892,23.258949",公司企业;工厂;工厂,潮阳区,和平镇,116.473892,23.258949
666,煜之昇针织厂,"116.428013,23.363327",公司企业;工厂;工厂,潮阳区,谷饶镇官田村,116.428013,23.363327
667,璐悦欣针织厂,"116.429453,23.328920",公司企业;工厂;工厂,潮阳区,大亨中学南侧约240米,116.429453,23.32892
668,集艺不锈钢制品加工厂,"116.439867,23.285170",公司企业;工厂;工厂,潮阳区,铜盂镇胜前乡小学对面,116.439867,23.28517
669,轩盛服装加工厂,"116.554298,23.254411",公司企业;工厂;工厂,潮阳区,金浦南门村农场中广汕路南66号,116.554298,23.254411
670,大坑熨斗厂,"116.429023,23.336774",公司企业;工厂;工厂,潮阳区,,116.429023,23.336774
