lon_84,lat_84,name,type
116.3927014,23.36863555,博莱雅塑胶耳壳厂,gongchang
116.3888109,23.37577627,音佳美电子厂,gongchang
116.3634176,23.33832321,金丝丽内衣厂,gongchang
116.3637213,23.33741704,塑姿美针织厂,gongchang
116.4070754,23.3178698,刘鸿辉针织情趣内衣厂,gongchang
116.3599434,23.36595178,崇乐针织厂,gongchang
116.4032372,23.37163017,蓝信电子厂,gongchang
116.3990172,23.37095263,声颖电子厂,gongchang
116.3592709,23.35812937,佳佳无缝内衣厂,gongchang
116.3566886,23.35854103,雅依彤针织厂,gongchang
116.4596679,23.24286799,金勝塑料加工厂,gongchang
116.4832896,23.22675157,辉制衣厂,gongchang
116.6187624,23.20114347,凯达电子厂,gongchang
116.3842383,23.35412788,华航裁剪·点胶,gongchang
116.3957055,23.36466993,嘉润塑胶模具厂,gongchang
116.3601033,23.30453928,儿童睡衣厂,gongchang
116.4272675,23.332024,协胜内衣厂,gongchang
116.4253564,23.36794952,乐磁音电子,gongchang
116.3960445,23.33289905,都市霓虹针织厂,gongchang
116.3703376,23.47203182,狄飞亚内衣厂,gongchang
116.3561623,23.31500918,中合机修厂,gongchang
116.3720129,23.35030446,汕头市安芬妙内衣厂,gongchang
116.422775,23.33797206,雅芝美针织厂,gongchang
116.3692769,23.45427752,宫山沙石场,gongchang
116.3762011,23.34867687,城泰针织内衣厂,gongchang
116.3898919,23.37006102,丰达发塑胶电子厂,gongchang
116.4279155,23.3306722,逸思美针织厂,gongchang
116.4201569,23.35320377,雅诗维针织内衣厂,gongchang
116.3882351,23.36043661,丽姿蓓雅针织内衣厂,gongchang
116.3872634,23.36070795,奥婷诗,gongchang
116.424818,23.37874773,陌狐MOOHUE,gongchang
116.4243624,23.37847123,港华彩针织厂,gongchang
116.4203288,23.3423744,奥青芬针织厂,gongchang
116.4269531,23.34619025,越东网络棉杯厂,gongchang
116.3770912,23.35213233,海米针织厂,gongchang
116.4236486,23.3303509,茂华织带厂,gongchang
116.4215257,23.36403289,巧姿丽针织内衣厂,gongchang
116.4177408,23.359941,汉宝兴电子厂,gongchang
116.4229854,23.33589279,宏灿泰针织内衣厂,gongchang
116.4151971,23.36449288,力度无缝厂,gongchang
116.4133982,23.36858969,木棉时刻内衣厂,gongchang
116.3699554,23.34469591,财兴内衣网批,gongchang
116.4174062,23.3330978,花好美织造,gongchang
116.4205712,23.33936435,新广盛纺织厂,gongchang
116.419553,23.34001817,进兴隆针织厂,gongchang
116.4180207,23.36548409,亿洲针织厂,gongchang
116.3783721,23.35279914,真雅针织内衣,gongchang
116.3794491,23.35554871,杰兴隆无缝内衣厂,gongchang
116.4165868,23.34277879,宠雅儿针织内衣厂,gongchang
116.4187678,23.34603302,万盈针织配件厂,gongchang
116.3638031,23.33768487,中盛点胶冲胶厂,gongchang
116.3612439,23.36188983,汕头市君美针织厂,gongchang
116.4285479,23.44619345,恋家定制工厂,gongchang
116.3959076,23.45287429,丰源泰无痕内衣,gongchang
116.4229834,23.33616873,鸿盛针织,gongchang
116.4323187,23.38912216,鹏娇内衣针织厂,gongchang
116.5333633,23.25613597,金浦佳诺服装厂,gongchang
116.361545,23.33966138,安黛蜜针织内衣厂,gongchang
116.3764087,23.35351461,盛发针织厂,gongchang
116.3756537,23.3471257,三兴针织厂,gongchang
116.4187279,23.31357096,松狮内衣厂,gongchang
116.3620938,23.36199167,今梦香内衣厂,gongchang
116.4116892,23.36490929,龙兴织造有限公司,gongchang
116.4107425,23.36477574,美艳芬针织厂,gongchang
116.3755228,23.3472158,妩媚佳人针织厂,gongchang
116.4042172,23.33074053,优特美针织内衣厂,gongchang
116.4097135,23.3388279,华晨针织厂,gongchang
116.4090647,23.36091861,黛彩韵内衣厂,gongchang
116.4148298,23.34770623,嘉盛雅,gongchang
116.4055226,23.34858676,汕头市开銮针织内衣厂,gongchang
116.3971504,23.36510877,隆盛电子厂,gongchang
116.3706555,23.30260278,成文塑料厂,gongchang
116.3543779,23.30113762,钦发楼文胸厂,gongchang
116.4032941,23.35749811,田茂制衣厂,gongchang
116.4084331,23.40963639,润昌泰针织厂,gongchang
116.4070921,23.33782786,顺航内衣针织厂,gongchang
116.4577695,23.41730894,水泥砖厂,gongchang
116.3999699,23.3179039,嘉隆吸塑厂,gongchang
116.3615445,23.36194441,万娇雅针织厂,gongchang
116.4091509,23.31214129,洪斌服装厂,gongchang
116.4017615,23.37473823,佳耐贴胶膜厂,gongchang
116.4257233,23.33174208,欣展制衣厂,gongchang
116.39535,23.34148806,興燊无缝针织内衣厂,gongchang
116.3567046,23.35835004,源丰泰无缝厂,gongchang
116.3936758,23.3309428,中永内衣厂,gongchang
116.4875663,23.22370431,双源复膜厂,gongchang
116.355472,23.31965502,华辉机械厂,gongchang
116.3947503,23.36718751,飞越塑胶电子厂,gongchang
116.4142797,23.46404548,心美内衣厂,gongchang
116.4039072,23.3602207,百爱内衣,gongchang
116.4022592,23.35157017,美丽娇人服饰内衣厂,gongchang
116.3948383,23.30666489,财德楼龙盛内衣厂,gongchang
116.410261,23.27577018,郭红毛石雕厂,gongchang
116.3365703,23.30279366,贵达水塔厂,gongchang
116.4349212,23.38860539,卡霓梦针织厂,gongchang
116.4112153,23.40238207,宏强针织厂,gongchang
116.3972098,23.34541906,乐媛针织内衣厂,gongchang
116.4335598,23.28263247,太液芙蓉制衣厂,gongchang
116.3857765,23.35430603,汕头市謦月服饰内衣厂,gongchang
116.4103613,23.36444858,雪蜜雅针织厂,gongchang
116.3295784,23.31835863,喜吉娜内衣厂,gongchang
116.4313475,23.33741946,潮恒泰针织厂,gongchang
116.3858542,23.37282013,鑫尔塑胶电子厂,gongchang
116.4766145,23.23298103,马灶乒纸箱厂,gongchang
116.3853324,23.37362424,启煜针织内衣厂,gongchang
116.3824244,23.35301221,佳兴达内衣厂,gongchang
116.39235,23.36137113,金利海内衣厂,gongchang
116.3826922,23.35237918,索美婷针织内衣厂,gongchang
116.3791299,23.34792065,佳泰针织内衣厂,gongchang
116.3793996,23.34976003,格思柔薇薇燕内衣厂,gongchang
116.3765956,23.35241469,更好内衣厂,gongchang
116.4050478,23.34240401,初兴雅针织厂,gongchang
116.4290043,23.38959321,奥琳芬内衣厂,gongchang
116.4260689,23.34459347,傲纤娜内衣厂,gongchang
116.3786432,23.34871084,鹏兴娜内衣针织厂,gongchang
116.3808981,23.35569264,梦蕊婷针织厂,gongchang
116.4118752,23.36576123,泳鑫泰针织厂,gongchang
116.3758491,23.35436391,洪源针织厂,gongchang
116.420354,23.35430573,妮雅诗针织厂,gongchang
116.3779054,23.35393127,协成无缝厂,gongchang
116.4303184,23.28248358,日恒电子厂,gongchang
116.4242019,23.33679,健丰内衣厂,gongchang
116.3761759,23.35245405,新衣无缝内衣厂,gongchang
116.4289594,23.38655369,欣彤内衣针织厂,gongchang
116.3704676,23.3028819,才安机修厂,gongchang
116.3749407,23.3563423,贵屿立兴针织内衣厂,gongchang
116.4777615,23.2092086,华盛针织厂,gongchang
116.4445163,23.46532281,潮阳区春锦粮食加工厂,gongchang
116.4264309,23.32216936,绿色时代织造厂,gongchang
116.4219274,23.33030397,南鸿实业,gongchang
116.3695812,23.35396424,丹欣儿针织打枣厂,gongchang
116.4214221,23.34189165,明顺针织厂,gongchang
116.4196309,23.34337246,华武公司,gongchang
116.4187171,23.35610573,聚兴成内衣有限公司,gongchang
116.3773978,23.35445357,黛琦雅针织内衣厂,gongchang
116.3605981,23.34240703,钊兴无缝针织厂,gongchang
116.3626978,23.36387847,逸兴泰,gongchang
116.4245981,23.35744879,兴业源塑胶电子厂,gongchang
116.4259487,23.34590402,永信发内衣针织厂,gongchang
116.4170529,23.36358562,进洲美布料织造厂,gongchang
116.3774645,23.34316605,恒源泰内衣厂,gongchang
116.4157529,23.35963235,黛娇希针织內衣厂,gongchang
116.4761128,23.20483144,盐汀织品厂,gongchang
116.4293089,23.28037176,益隆织造厂(铜盂),gongchang
116.4107793,23.33725288,百利安内裤(一分厂),gongchang
116.3622812,23.35179762,嘉发无缝内衣厂,gongchang
116.4198587,23.35100096,奥美姿内衣,gongchang
116.4267939,23.31456779,源兴沙石场,gongchang
116.4102666,23.37284683,华杰针织厂,gongchang
116.3642885,23.33849605,晴天内衣厂,gongchang
116.3622352,23.33714705,腾联盛工厂,gongchang
116.405247,23.37112687,炫音电子厂,gongchang
116.3554547,23.32483873,念海机械厂,gongchang
116.3560042,23.36464476,瑞宏祥针织内衣厂,gongchang
116.3597715,23.33830314,曼希卡内衣厂,gongchang
116.4114421,23.36296554,艾诗妮针织内衣厂,gongchang
116.4168616,23.39464354,兴鹏针织辅料厂,gongchang
116.3613544,23.41270251,四骏无痕内衣厂,gongchang
116.3602114,23.36144635,雅琦霓娜内衣源头厂,gongchang
116.3676023,23.30982024,汕头市贵屿龙苑抽粒厂,gongchang
116.3610772,23.36164911,鹏兴针织厂,gongchang
116.362218,23.34022634,伟联达针织内衣厂,gongchang
116.416175,23.36360386,汕头市海铃针织厂,gongchang
116.355488,23.31955402,华辉机械厂-陈念海,gongchang
116.3552589,23.35698451,和胜针织厂,gongchang
116.4075469,23.3445315,荣丽针织内衣厂,gongchang
116.4174669,23.36872993,鹏兴泰针织内衣厂,gongchang
116.3514274,23.31780681,羽狄无缝内衣厂,gongchang
116.4066694,23.35967977,永佳利内衣厂,gongchang
116.4104439,23.33960913,永华泰针织厂,gongchang
116.350095,23.35700565,贵屿一新数控剪裁厂,gongchang
116.4017269,23.35397153,蝶蜜儿内衣,gongchang
116.4010023,23.34519738,南晖实业无缝内衣厂,gongchang
116.3542213,23.35872972,明祥发织造厂,gongchang
116.4020066,23.32955027,采薇无缝针织厂,gongchang
116.4082939,23.33510906,锦嘉隆针织内衣厂,gongchang
116.3784123,23.34916892,荣恒发针织内衣厂,gongchang
116.3601354,23.31642607,鹏兴注塑厂,gongchang
116.4024482,23.35240202,奥丝美针织厂,gongchang
116.3961343,23.36629556,佳濠电子厂,gongchang
116.3905309,23.36825618,汕头市赛越电子厂,gongchang
116.3984592,23.35580476,新三和内衣厂,gongchang
116.4024194,23.3497986,鑫泰耳机配件厂,gongchang
116.3958879,23.34219486,汕头市伟泰丰针织厂,gongchang
116.3879534,23.3722253,罗武鑫耳机线材加工厂,gongchang
116.3318064,23.33078029,汕头市金鑫泽电子厂,gongchang
116.3843814,23.35032464,仙慕思针织内衣厂,gongchang
116.3889602,23.37001735,华豪针织厂,gongchang
116.3907318,23.38475193,潮音潮域电子厂,gongchang
116.3838443,23.35744439,泰伟无缝内衣厂,gongchang
116.3984953,23.4139431,钦虹内衣厂,gongchang
116.3826752,23.35289208,成德轩针织内衣厂,gongchang
116.3913025,23.29547566,鹏兴服装厂,gongchang
116.3874237,23.37176761,汕头市硕技电子厂,gongchang
116.3777052,23.34488246,黛馨梦内衣厂,gongchang
116.378438,23.353237,志达针织内衣厂,gongchang
116.3789556,23.3536365,蒂之芬针织内衣厂,gongchang
116.3879302,23.37590559,兴亮腾塑胶电子厂,gongchang
116.4152797,23.34060922,永信发针织厂,gongchang
116.4835894,23.24375673,舒黛丽内衣厂,gongchang
116.3778522,23.34199101,联盛包纱厂,gongchang
116.3848908,23.35685793,德纶无缝内衣,gongchang
116.3551766,23.36363322,恒升发针织内衣厂,gongchang
116.3734221,23.35659868,广瑞内衣厂,gongchang
116.3713267,23.34951735,希雅娜无缝厂,gongchang
116.3841884,23.35313313,育泰针织内衣厂,gongchang
116.3761146,23.29731694,海达塑胶厂,gongchang
116.3786868,23.35357973,升辉内衣厂,gongchang
116.3781384,23.35095474,富兰针织厂,gongchang
116.3582517,23.36837969,安姿雅针织内衣厂,gongchang
116.4347223,23.3061307,澳仙琪针织厂,gongchang
116.4874159,23.22279618,明生塑料厂,gongchang
116.3587843,23.31762667,灿兴盛纺织有限公司,gongchang
116.4596628,23.24415156,捷锋包装材料厂,gongchang
116.4235776,23.32932907,盛龙针织,gongchang
116.3546036,23.31486958,华泰纺织厂,gongchang
116.3689241,23.35182044,八彩女郎针织厂,gongchang
116.4178403,23.35389439,广东鹏升(无缝厂),gongchang
116.4125255,23.33947646,创隆针织有限公司,gongchang
116.3623697,23.31152332,贤信PPO造粒厂,gongchang
116.3590535,23.36825556,燕黛曦针织厂,gongchang
116.359205,23.31282232,清发塑料厂,gongchang
116.360517,23.31434409,汕头市忠诚行注塑厂,gongchang
116.4126602,23.36016392,艾酷妃内衣厂,gongchang
116.4417591,23.3024222,源荣发内衣厂,gongchang
116.3570843,23.32463434,贵屿光桦针织厂,gongchang
116.3614749,23.31154052,仙彭粉碎加工厂,gongchang
116.3998065,23.29360347,汕头市潮阳勤裕门窗加工厂,gongchang
116.4200912,23.28572601,灿濠文具厂,gongchang
116.3916718,23.45695758,雅慧内衣·金玉分厂,gongchang
116.462682,23.24549378,喜通文具厂,gongchang
116.4216377,23.32181478,湖源针织厂,gongchang
116.4201415,23.32805864,福龙制衣有限公司,gongchang
116.4203124,23.46913741,德兴珠绣厂,gongchang
116.4218171,23.33314016,广东靓颖实业有限公司,gongchang
116.4214931,23.34209768,华晨针织厂,gongchang
116.4198067,23.35019809,和盛丰针织厂,gongchang
116.4232384,23.34028804,樱雪莉内衣厂,gongchang
116.4095731,23.35861037,荣亨达服饰厂,gongchang
116.3548432,23.30026515,仙马菜市场碾米厂,gongchang
116.3759173,23.35017978,卓安婷内衣针织厂,gongchang
116.4078223,23.33960477,彩梦丝针织内衣厂,gongchang
116.4010841,23.34922847,莎莉芬实业有限公司,gongchang
116.3434293,23.32712792,炜芳达内衣针织厂,gongchang
116.4105635,23.36273606,俊业针织服装厂,gongchang
116.4139257,23.33865464,锋发纸箱厂,gongchang
116.4113577,23.36853934,美姿琪内衣厂,gongchang
116.4131824,23.37856357,泰芬妮滴胶厂,gongchang
116.4184313,23.3477953,雅洲无缝,gongchang
116.404032,23.36303714,钦潮内衣厂,gongchang
116.4162247,23.35408494,伟涛针织厂,gongchang
116.4072105,23.36286732,兴耀针织厂,gongchang
116.4119525,23.3632468,源盛针织厂,gongchang
116.4109393,23.33921851,华豪针织内衣厂,gongchang
116.4101205,23.35779785,悦成兴针织厂,gongchang
116.4032869,23.3608264,佳鸿针织内衣厂,gongchang
116.3762992,23.34663424,黛慕实业有限公司,gongchang
116.389624,23.46071684,佳美工艺厂,gongchang
116.3974194,23.3659056,可尼科电子厂,gongchang
116.3737197,23.29800394,龙兴造粒厂,gongchang
116.3964304,23.36558469,华宇电子厂,gongchang
116.3773833,23.34662533,红姿雅针织内衣厂,gongchang
116.3457975,23.30781081,凤祥石板厂,gongchang
116.3468228,23.30677834,贵屿洪兴丙塑胶厂,gongchang
116.6042685,23.27787272,汕头市晟鑫塑业有限公司,gongchang
116.3907703,23.36079666,汕头市潮阳谷饶鹏韵电器厂,gongchang
116.4194053,23.34869903,汕头市兴业染整厂,gongchang
116.4234242,23.33191026,兴杰针织厂,gongchang
116.4204569,23.34246551,华源泰实业,gongchang
116.4200555,23.34154931,百伶百俐针织厂,gongchang
116.4156291,23.33923882,华光华鑫针织服装厂(谷贵路),gongchang
116.4142765,23.3610139,亚太服饰针织厂,gongchang
116.4128384,23.35948619,鸿发针织服装厂,gongchang
116.4118724,23.33319953,佳的雅针织内衣厂,gongchang
116.4188832,23.34210403,华辉针织无痕内衣厂,gongchang
116.5344216,23.26079706,安得顺有色金属精造门厂,gongchang
116.4256672,23.3326038,永益针织内衣厂,gongchang
116.4061001,23.3608113,汕头市新利机绣针织有限公司,gongchang
116.3598793,23.36980509,汕头市素兰美针织内衣厂,gongchang
116.4028982,23.35512653,广东海之阳实业有限公司,gongchang
116.6669097,23.22311641,汕头市茂兴印染有限公司,gongchang
116.3874587,23.355458,团盛运动内衣,gongchang
116.5023486,23.40542061,西胪蓉兴内衣厂(李灿锐),gongchang
116.4036193,23.37165427,汕头市潮阳区连浩针织厂,gongchang
116.3969425,23.36465687,汕头市伟嘉业塑胶电子厂,gongchang
116.4046613,23.36208653,鹏之华内衣实业有限公司,gongchang
116.4284683,23.31557577,汕头市汇通织造有限公司,gongchang
116.3421573,23.33172003,北林龙门路口李冕强煤厂,gongchang
116.4112641,23.36172669,汕头市利恩德服饰针织厂,gongchang
116.4140192,23.33127848,汕头市宜姿娇无缝内衣厂,gongchang
116.4192212,23.36236388,汕头市谷饶镇奇业电子厂,gongchang
116.3601765,23.34448713,贵屿南阳联提欣秀针织厂,gongchang
116.4234685,23.3429137,卡利安电商无缝内衣事业部,gongchang
116.4197777,23.36403907,汕头市鸿盛达服饰有限公司,gongchang
116.5297235,23.3414702,辉艺铝合金加工场,gongchang
116.3955244,23.36513985,汕头市潮阳区创诺电子厂,gongchang
116.4291337,23.38681489,佳之芳服装(内衣)有限公司,gongchang
116.4205414,23.35212041,汕头市明锐服饰有限公司,gongchang
116.420272,23.35338585,汕头市珍姿婷针织内衣厂,gongchang
116.4880216,23.22550405,汕头市好彩塑业有限公司,gongchang
116.4572537,23.4846058,汕头市顺和食品有限公司,gongchang
116.3927863,23.37086608,汕头市佰锐达塑胶电子厂,gongchang
116.3897299,23.37186171,汕头市麦臣耳机有限公司,gongchang
116.5989985,23.26450165,东门桥纸箱厂,gongchang
116.4750689,23.23090233,汕头市万能实业有限公司,gongchang
116.4126487,23.36832422,风暴电子厂,gongchang
116.4141233,23.36104478,五州经编厂,gongchang
116.4730702,23.21106159,粘粘合胶带厂,gongchang
116.4143645,23.33081485,荷梦妮针织厂,gongchang
116.4128969,23.36834539,美艳芬针织内衣厂,gongchang
116.4024857,23.36090819,玉贝芬针织内衣厂,gongchang
116.3980566,23.36396701,育声电子厂,gongchang
116.4720532,23.21087182,芒果制衣厂,gongchang
116.4060977,23.33610087,汕头市潮阳区丰兴电子厂,gongchang
116.3402293,23.30820352,汕头市韩诗琳服饰有限公司,gongchang
116.4072286,23.36142464,新兴然内衣厂,gongchang
116.5994778,23.28759458,烘旭卷闸厂,gongchang
116.6031829,23.26904487,朝阳市无线电元件厂,gongchang
116.5530707,23.25790616,顺兴泰陶瓷石材加工厂,gongchang
116.4229674,23.36553917,潮阳区盛曦针织内衣厂,gongchang
116.6686087,23.22231144,汕头市裕联发实业有限公司,gongchang
116.5920196,23.24824846,潮阳区汽车船舶配件厂,gongchang
116.4691066,23.47103038,喜创绳带厂,gongchang
116.4107054,23.33550726,锦隆纺织实业有限公司,gongchang
116.405869,23.35971145,鸿昌织造有限公司,gongchang
116.4202947,23.35811685,汕头市伟榕德织造有限公司,gongchang
116.3620841,23.2965248,陈潮锋,gongchang
116.3954009,23.34236086,汕头市潮阳区梦卡妃针织厂,gongchang
116.4115912,23.36366449,汕头市润沣雅针织有限公司,gongchang
116.400903,23.34925744,汕头市肌肤少女针织内衣厂,gongchang
116.6059933,23.27699812,增达纸箱印刷厂,gongchang
116.3773021,23.35028257,雄达线业,gongchang
116.4199058,23.3193696,汕头市狄丝纷妮内衣针织厂,gongchang
116.4219824,23.33255648,鸿泰彩印厂,gongchang
116.4172737,23.35465072,鸿华成针织内衣厂,gongchang
116.4422282,23.30141437,恒泰针织厂,gongchang
116.4420309,23.46663681,欧厝村电子厂,gongchang
116.4636787,23.49176558,汕头市潮阳区雅君联织带厂,gongchang
116.3611897,23.33592575,潮阳区贵屿镇亦杰针织内衣厂,gongchang
116.4911008,23.40602173,明盛石艺厂,gongchang
116.3905526,23.37223238,永乐实业,gongchang
116.406481,23.36423074,汕头市灿烂辉煌实业(新厂),gongchang
116.360693,23.31177952,城发楼,gongchang
116.4258496,23.34514807,谷饶镇大坑村彬源发制衣厂,gongchang
116.4834169,23.21202309,雯情制衣厂,gongchang
116.5477265,23.26003552,江桥夹芯板厂,gongchang
116.4065432,23.453353,永发食品加工厂,gongchang
116.3782242,23.35367507,乾昌针织内衣厂,gongchang
116.5143388,23.26336182,周盛纸箱厂,gongchang
116.3548603,23.31376748,华美塑料再生机械,gongchang
116.5828306,23.25119904,汕头市潮阳区文光街道新固金属门窗厂,gongchang
116.4366062,23.28442897,南佳织造,gongchang
116.3954222,23.36927501,赛腾电子厂,gongchang
116.4020489,23.35474143,汕头市潮阳区谷饶忆璇内衣厂,gongchang
116.4141218,23.33970454,盛乐针织内衣厂,gongchang
116.4291335,23.45004586,汕头市铭臣制衣厂,gongchang
116.3967233,23.33679308,佳倩针织厂,gongchang
116.376565,23.34634508,丰隆针织内衣厂,gongchang
116.5995722,23.2961981,汕头市民辉机械铸造有限公司,gongchang
116.62487,23.21056925,傅和合傅氏食品(汕头)有限公司,gongchang
116.6066736,23.26382379,汕头市潮阳区中山东路通用厂,gongchang
116.4025607,23.31442423,汕头市潮阳区铜盂天鑫服装厂,gongchang
116.3986523,23.35465202,体爽服饰,gongchang
116.5972498,23.28783999,汕头市潮阳区棉北正合沙砖厂,gongchang
116.5822871,23.25586627,潮阳捲闸厂,gongchang
116.5670539,23.2563333,汕头市新金信塑料花仿真花厂,gongchang
116.5002251,23.38702039,丽德美针织内衣厂(西胪分厂),gongchang
116.3827062,23.35302703,汕头市潮阳区贵屿源嘉纺织厂,gongchang
116.3771586,23.34454699,汕头市潮阳区贵屿嘉合针织厂,gongchang
116.4573249,23.28591583,汕头市潮阳区和平荣润针织厂,gongchang
116.4683275,23.43645468,汕头市潮阳区关埠茂业绳带厂,gongchang
116.3702605,23.35375654,汕头市潮阳区俊发针织服装厂,gongchang
116.4411287,23.3038926,汕头市潮阳区铜盂祺力塑料厂,gongchang
116.3470117,23.31922174,汕头市潮阳区贵屿佳源针织厂,gongchang
116.3767426,23.35004209,汕头市星光针织内衣厂(老厂),gongchang
116.3470157,23.31921573,汕头市潮阳区贵屿英华织造厂,gongchang
116.5674954,23.25682566,汕头市浩艺装饰工程有限公司,gongchang
116.4125805,23.33938252,汕头市潮阳区港华内衣针织厂,gongchang
116.4758309,23.20491461,汕头市盛琪美妆工具有限公司,gongchang
116.4213683,23.32220439,汕头市信承顺新材料有限公司,gongchang
116.4848927,23.27298032,汕头市潮阳区和平冬阳文具厂,gongchang
116.3913372,23.36150835,汕头市潮阳区谷饶海业电子厂,gongchang
116.4312531,23.3093744,汕头市潮阳区铜盂雄信织造厂,gongchang
116.3956608,23.44988662,汕头市潮阳区建新水泥制品厂,gongchang
116.3710746,23.30956944,汕头市爱的口腔用品有限公司,gongchang
116.3584851,23.34202709,汕头市潮阳区贵屿雅酷针织厂,gongchang
116.3503154,23.30007336,汕头市潮阳区贵屿陈磊塑料店,gongchang
116.3959668,23.35911808,深圳市龙华区梦佳诗人针织厂,gongchang
116.4155914,23.35033125,汕头市福龙制衣有限公司,gongchang
116.4141329,23.33804194,汕头市谷饶镇雅光针织内衣厂,gongchang
116.4133263,23.33580289,汕头市昌华内衣厂,gongchang
116.6247272,23.21069138,汕头市潮阳区海门镇华兴灯具厂,gongchang
116.4242547,23.3559367,汕头市潮阳区谷饶泓源泰针织厂,gongchang
116.3846298,23.35791984,深圳市龙华区万丽汇服饰厂,gongchang
116.4171389,23.36446651,汕头市潮阳区谷饶新姿丽针织厂,gongchang
116.4756298,23.24358367,同德小区三街20号和利达文具厂,gongchang
116.4072454,23.41007877,汕头市潮阳区谷饶泰妮芬针织厂,gongchang
116.3955918,23.32934296,汕头市潮阳区铜盂俊盛泰服装厂,gongchang
116.4045075,23.34395348,汕头市潮阳区谷饶东思雅针织厂,gongchang
116.3506611,23.35734566,汕头市潮阳区贵屿丽依秀针织厂,gongchang
116.3757814,23.35069978,汕头市潮阳区贵屿黛思兰针织制衣厂,gongchang
116.4866097,23.24852712,汕头市潮阳区和平今喜尚内衣厂,gongchang
116.4180629,23.39322886,汕头市潮阳区谷饶镇合森木业厂,gongchang
116.4197938,23.28733325,汕头市和康达医疗器械有限公司,gongchang
116.3939433,23.36788348,汕头市潮阳区谷饶述之声电子厂,gongchang
116.3641787,23.35179515,汕头市潮阳区贵屿诚孝针织内衣厂,gongchang
116.421815,23.33430087,汕头市潮阳区谷饶进兴发针织厂,gongchang
116.4259036,23.34580498,汕头市潮阳区谷饶永信发针织厂,gongchang
116.3572059,23.35816334,汕头市潮阳区贵屿坤盛合针织厂,gongchang
116.5909921,23.29032945,汕头市潮阳区棉北顺情制衣厂,gongchang
116.6211654,23.21172112,广东省潮阳船舶修造厂,gongchang
116.6667241,23.2227419,汕头市海门伟嘉隆印花厂(建设中),gongchang
116.4195652,23.35376406,汕头市潮阳区谷饶华干针织内衣厂,gongchang
116.3918144,23.35698919,汕头市潮阳区谷饶阿诗蜜针织内衣厂,gongchang
116.463764,23.49100284,汕头市潮阳区关埠启达纺织制品厂,gongchang
116.3769057,23.3623073,汕头市潮阳区贵屿龙彪针织内衣厂,gongchang
116.4184723,23.34845419,汕头市潮阳区谷饶镇嘉联发纺织厂,gongchang
116.3879726,23.45965055,深圳市宝安区新桥聚兴针织内衣厂,gongchang
116.40392,23.36252022,汕头市潮阳区谷饶镇伊生红针织厂,gongchang
116.404246,23.35015799,广东省四海音像磁带厂(树香路),gongchang
116.370653,23.30984182,汕头市南裕塑胶新型材料有限公司,gongchang
116.357928,23.31024884,汕头市潮阳区贵屿融盛塑胶制品厂,gongchang
116.4033478,23.36262304,汕头市裕联发实业有限公司染整厂,gongchang
116.3697735,23.30148904,汕头市潮阳区贵屿俊业塑料制品厂,gongchang
116.5348142,23.34512193,桑田勤快石雕工艺厂,gongchang
116.6195859,23.22382756,海燕服装厂,gongchang
116.5359113,23.26051771,金炜纸品厂,gongchang
116.4784217,23.2689356,昇光塑胶圣诞制品厂,gongchang
116.4563168,23.4306816,瑞祥门厂,gongchang
116.4722579,23.24037922,新宝丽制衣,gongchang
116.4232492,23.35866394,汕头市潮阳区谷饶品胜服装针织厂,gongchang
116.4033809,23.34709844,雄天成电脑绣花厂,gongchang
116.3964571,23.35440907,黛欣旎港荣昌针织厂,gongchang
116.3878135,23.35696352,丽发针织内衣厂,gongchang
116.4212275,23.37748988,汕头市潮阳区谷饶好莱芬针织内衣厂,gongchang
116.3560792,23.36408177,汕头市潮阳区贵屿欣丽婷针织内衣厂,gongchang
116.5727334,23.25633329,汕头市潮阳区诺尔机械有限公司,gongchang
116.3931104,23.36826254,汕头市潮阳区谷饶华文里塑胶制品厂,gongchang
116.3601449,23.36966475,汕头市潮阳区贵屿悠乐芙针织内衣厂,gongchang
116.4127789,23.35145689,深圳市宝安区沙井雄泰盛针织厂,gongchang
116.6106769,23.29492297,汕头市科龙达无纺布有限公司,gongchang
116.4063653,23.35964066,潮阳市明裕针织内衣厂,gongchang
116.4036922,23.35901789,汕头市盛展针织实业有限公司,gongchang
116.4077597,23.36360142,汕头市灿烂辉煌针织厂,gongchang
116.4281024,23.44268923,中铁十一局潮汕环线第13标钢筋加工场,gongchang
116.359901,23.3129743,汕头市潮阳区贵屿镇仙马村东兴塑料厂,gongchang
116.3983181,23.37236831,汕头市盛展针织实业有限公司(横山厂),gongchang
116.4989529,23.37331416,汕头市瑞伦金刚石制品有限公司,gongchang
116.4093165,23.33590638,谷饶华光华鑫针织服装厂,gongchang
116.4120023,23.36637319,汕头市潮阳区谷饶镇万欣隆针织,gongchang
116.4222539,23.32943854,广东省汕头市潮阳区谷饶丰汇诚针织辅料厂,gongchang
116.4611987,23.49276415,汕头市潮阳区关埠佳信绳带制品厂,gongchang
116.6060252,23.27794482,汕头市东华盛纺织厂,gongchang
116.4740989,23.26304708,潮阳区和平生猪定点屠宰场,gongchang
116.408338,23.3492458,强展内衣配件厂,gongchang
116.5530346,23.25778314,捷顺陶瓷石材加工厂,gongchang
116.3980021,23.3555368,潮阳市谷饶佳士发内衣针织厂,gongchang
116.397541,23.35665256,恒华电子,gongchang
116.3744675,23.35062099,乾昌针织内衣厂(贵谷公路),gongchang
116.4029029,23.344088,广东汕头雅裕针织内衣厂,gongchang
